id,name,location,locations,hot,department,business_unit,t_update,t_create,ats_job_id,display_job_id,type,id_locale,job_description,locale,stars,medallionProgram,location_flexibility,work_location_option,canonicalPositionUrl,isPrivate
790304771075,"FTC - Manager, Awards EMEA","London,United Kingdom","['London,United Kingdom']",0,Marketing,Streaming,1755216000,1755216000,JR35094,JR35094,ATS,JR35094-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304771075,False
790304835247,Recruiting Researcher - EMEA (generalist/non tech),"London,United Kingdom","['London,United Kingdom']",0,Talent,Streaming,1755561600,1755561600,JR35338,JR35338,ATS,JR35338-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304835247,False
790304856703,Streaming Operations Engineer,"London,United Kingdom","['London,United Kingdom']",0,Engineering,Streaming,1755734400,1755734400,JR35392,JR35392,ATS,JR35392-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304856703,False
790312239084,"Tax Analyst, UK Tax","London,United Kingdom","['London,United Kingdom']",0,Core Finance & Controllership,Streaming,1758672000,1758672000,JR36200,JR36200,ATS,JR36200-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790312239084,False
790304420914,"HRBP, Production HR - UK","London,United Kingdom","['London,United Kingdom']",0,Talent,Streaming,1753315200,1753315200,JR34705,JR34705,ATS,JR34705-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304420914,False
790304289657,"Business Partner, Finance Procurement Operations - Marketing","London,United Kingdom","['London,United Kingdom']",0,Core Finance & Controllership,Streaming,1752796800,1752796800,JR34617,JR34617,ATS,JR34617-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304289657,False
790304400867,"EMEA Marketing Manager, Experiences","London,United Kingdom","['London,United Kingdom']",0,Marketing,Streaming,1753228800,1753228800,JR34679,JR34679,ATS,JR34679-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304400867,False
790303586701,"Counsel - Business & Legal Affairs, UK Scripted Series","London,United Kingdom","['London,United Kingdom']",0,Legal,Streaming,1749513600,1749513600,JR33976,JR33976,ATS,JR33976-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790303586701,False
790312024033,"Director, Ads Marketing - APAC","Singapore,Singapore","['Singapore,Singapore']",0,Marketing,Streaming,1758672000,1758672000,JR36091,JR36091,ATS,JR36091-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790312024033,False
790311893519,"Senior Accountant, SEA & ANZ Financial Reporting","Singapore,Singapore","['Singapore,Singapore']",0,Core Finance & Controllership,Streaming,1758872100,1757462400,JR35954,JR35954,ATS,JR35954-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790311893519,False
790305015107,"Senior Analyst, Direct & Indirect Tax Compliance - APAC","Singapore,Singapore","['Singapore,Singapore']",0,Core Finance & Controllership,Streaming,1756425600,1756425600,JR35515,JR35515,ATS,JR35515-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790305015107,False
790304933448,"Sr. Manager, Ad Ops, Demand Management, APAC","Singapore,Singapore","['Singapore,Singapore']",0,Advertising,Streaming,1756339200,1756339200,JR35501,JR35501,ATS,JR35501-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304933448,False
790304892989,"Recruiting Researcher, Executive Engagement, APAC","Singapore,Singapore","['Singapore,Singapore']",0,Talent,Streaming,1755993600,1755993600,JR35425,JR35425,ATS,JR35425-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304892989,False
790304770041,"Director, Advertising Sales Solutions - APAC","Singapore,Singapore","['Singapore,Singapore']",0,Advertising,Streaming,1755216000,1755216000,JR35091,JR35091,ATS,JR35091-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304770041,False
790304732973,"Manager, Sponsorships & Packaging - APAC","Singapore,Singapore","['Singapore,Singapore']",0,Marketing,Streaming,1755043200,1755043200,JR35033,JR35033,ATS,JR35033-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304732973,False
790304691214,Events Operations Coordinator - APAC,"Singapore,Singapore","['Singapore,Singapore']",0,Marketing,Streaming,1754956800,1754956800,JR35009,JR35009,ATS,JR35009-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304691214,False
790304525346,"Associate, Finance and Strategy (F&S), APAC Partnerships","Singapore,Singapore","['Singapore,Singapore']",0,Strategy & Analysis,Streaming,1753920000,1753920000,JR34815,JR34815,ATS,JR34815-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304525346,False
790304055579,"Consumer Insights, Senior Researcher, SEA/ANZ","Singapore,Singapore","['Singapore,Singapore']",0,Data & Insights,Streaming,1751500800,1751500800,JR34351,JR34351,ATS,JR34351-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304055579,False
790304269505,Senior iOS Software Engineer (L5) DVX Mobile Core,USA - Remote,['USA - Remote'],1,Engineering,Streaming,1753401600,1753401600,JR34586,JR34586,ATS,JR34586-en-US,,en-US,0,,,remote_local,https://explore.jobs.netflix.net/careers/job/790304269505,False
790301800170,"Software Engineer 5, Data Clean Room","California - Remote,United States of America","['Seattle,Washington,United States of America', 'California - Remote,United States of America']",0,Engineering,Streaming,1742428800,1742428800,JR32522,JR32522,ATS,JR32522-en-US,,en-US,0,,,remote_local,https://explore.jobs.netflix.net/careers/job/790301800170,False
790311798908,"Product Manager, Media Planning (Ads)","New York,New York,United States of America","['Seattle,Washington,United States of America', 'New York,New York,United States of America', 'Los Angeles,California,United States of America', 'Los Gatos,California,United States of America']",0,Product Management,Streaming,1756944000,1756944000,JR35614,JR35614,ATS,JR35614-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790311798908,False
790311918241,"Senior Product Designer, Ads Platform","Los Gatos,California,United States of America","['Seattle,Washington,United States of America', 'Los Gatos,California,United States of America', 'New York,New York,United States of America', 'Los Angeles,California,United States of America']",0,Product Design,Streaming,1757548800,1757548800,JR36011,JR36011,ATS,JR36011-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790311918241,False
790304826699,"Product Manager, Supply (Ads)","New York,New York,United States of America","['Seattle,Washington,United States of America', 'New York,New York,United States of America', 'Los Angeles,California,United States of America', 'Los Gatos,California,United States of America']",0,Product Management,Streaming,1755475200,1755475200,JR35333,JR35333,ATS,JR35333-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304826699,False
790311914087,"Sr Manager, Product Management (Identity, Signals & Optimization) - Ads","New York,New York,United States of America","['Seattle,Washington,United States of America', 'New York,New York,United States of America', 'Los Angeles,California,United States of America', 'Los Gatos,California,United States of America']",0,Product Management,Streaming,1757548800,1757548800,JR35993,JR35993,ATS,JR35993-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790311914087,False
790312242853,"Product Manager, Laboratory Infrastructure (Ads Platform)","Los Angeles,California,United States of America","['Seattle,Washington,United States of America', 'Los Angeles,California,United States of America', 'New York,New York,United States of America', 'Los Gatos,California,United States of America']",0,Product Management,Streaming,1757980800,1757980800,JR36209,JR36209,ATS,JR36209-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790312242853,False
790312242868,"Product Manager, Machine Learning Architecture (Ads Platform)","Los Gatos,California,United States of America","['Seattle,Washington,United States of America', 'Los Gatos,California,United States of America', 'New York,New York,United States of America', 'Los Angeles,California,United States of America']",0,Product Management,Streaming,1758672000,1758672000,JR36208,JR36208,ATS,JR36208-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790312242868,False
790301098981,"Product Manager, Live Ad Serving (Ads)","Los Gatos,California,United States of America","['Seattle,Washington,United States of America', 'Los Gatos,California,United States of America', 'New York,New York,United States of America', 'Los Angeles,California,United States of America']",0,Product Management,Streaming,1752796800,1738540800,JR31628,JR31628,ATS,JR31628-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790301098981,False
790302420337,"Engineering Manager, Asset Personalization Experience",USA - Remote,"['Seattle,Washington,United States of America', 'USA - Remote', 'New York,New York,United States of America', 'Los Angeles,California,United States of America', 'Los Gatos,California,United States of America']",0,Engineering,Streaming,1752192000,1746662400,JR33066,JR33066,ATS,JR33066-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790302420337,False
790302551371,Sr. Manager Marketing - Nordics,"Stockholm,Sweden","['Stockholm,Sweden']",0,Marketing,Streaming,1745366400,1745366400,JR33144,JR33144,ATS,JR33144-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790302551371,False
790303495747,"Senior Game Producer, Strategic Initiatives","Los Angeles,California,United States of America","['Los Angeles,California,United States of America']",0,Netflix Games Studio,Streaming,1752364800,1748995200,JR33870,JR33870,ATS,JR33870-en-US,,en-US,0,,,remote_global,https://explore.jobs.netflix.net/careers/job/790303495747,False
790301134565,Production Coordinator,"Vancouver,Canada","['Vancouver,Canada']",0,Feature Animation,Animation,1738540800,1738540800,JR31661,JR31661,ATS,JR31661-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790301134565,False
790301136356,Character FX Artist,"Vancouver,Canada","['Vancouver,Canada']",0,Feature Animation,Animation,1738540800,1738540800,JR31681,JR31681,ATS,JR31681-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790301136356,False
790301136971,Crowds Artist,"Vancouver,Canada","['Vancouver,Canada']",0,Feature Animation,Animation,1738540800,1738540800,JR31687,JR31687,ATS,JR31687-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790301136971,False
790301206068,Lighting Artist,"Vancouver,Canada","['Vancouver,Canada']",0,Feature Animation,Animation,1739145600,1739145600,JR31817,JR31817,ATS,JR31817-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790301206068,False
790302977762,"Technical Trainer, Netflix Animation Studios","Vancouver,Canada","['Vancouver,Canada']",0,Feature Animation,Animation,1747094400,1747094400,JR33310,JR33310,ATS,JR33310-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790302977762,False
790303358249,Modeling Technical Lead,"Vancouver,Canada","['Vancouver,Canada']",0,Feature Animation,Animation,1748304000,1748304000,JR33724,JR33724,ATS,JR33724-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790303358249,False
790303497827,Matte Painting Artist,"Vancouver,Canada","['Vancouver,Canada']",0,Feature Animation,Animation,1748995200,1748995200,JR33886,JR33886,ATS,JR33886-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790303497827,False
790301319249,Software Engineer - Animation & Rigging,"Vancouver,Canada","['Vancouver,Canada']",0,Feature Animation,Animation,1740009600,1740009600,JR31994,JR31994,ATS,JR31994-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790301319249,False
790301319363,Software Engineer - Rendering,"Vancouver,Canada","['Vancouver,Canada']",0,Feature Animation,Animation,1740009600,1740009600,JR31997,JR31997,ATS,JR31997-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790301319363,False
790301384045,"Expression of Interest - Feature Animation, Rigging, Vancouver","Vancouver,Canada","['Vancouver,Canada']",0,Feature Animation,Animation,1740528000,1740528000,JR32089,JR32089,ATS,JR32089-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790301384045,False
790304931656,"Senior Manager, Screenings - APAC","Tokyo,Japan","['Tokyo,Japan', 'Pyrmont,New South Wales,Australia']",0,Marketing,Streaming,1756339200,1756339200,JR35499,JR35499,ATS,JR35499-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304931656,False
790301137908,Animator,"Sydney,Australia","['Sydney,Australia']",0,Feature Animation,Animation,1738540800,1738540800,JR31692,JR31692,ATS,JR31692-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790301137908,False
790301137954,Character FX Artist,"Sydney,Australia","['Sydney,Australia']",0,Feature Animation,Animation,1738540800,1738540800,JR31694,JR31694,ATS,JR31694-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790301137954,False
790301206037,Lighting Artist,"Sydney,Australia","['Sydney,Australia']",0,Feature Animation,Animation,1739145600,1739145600,JR31816,JR31816,ATS,JR31816-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790301206037,False
790303001605,Crowd/Fix Animator,"Sydney,Australia","['Sydney,Australia']",0,Feature Animation,Animation,1746144000,1746144000,JR33324,JR33324,ATS,JR33324-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790303001605,False
790303243365,Post Engineer,"Sydney,Australia","['Sydney,Australia']",0,Feature Animation,Animation,1747267200,1747267200,JR33577,JR33577,ATS,JR33577-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790303243365,False
790301304273,FX Artist,"Sydney,Australia","['Sydney,Australia']",0,Feature Animation,Animation,1739923200,1739923200,JR31984,JR31984,ATS,JR31984-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790301304273,False
790301357465,Software Engineer - Procedural Geometry & Simulation,"Sydney,Australia","['Sydney,Australia']",0,Feature Animation,Animation,1740355200,1740355200,JR32050,JR32050,ATS,JR32050-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790301357465,False
790301368206,Production Coordinator,"Sydney,Australia","['Sydney,Australia']",0,Feature Animation,Animation,1740441600,1740441600,JR32061,JR32061,ATS,JR32061-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790301368206,False
790301384078,"Expression of Interest - Feature Animation, Rigging, Sydney","Sydney,Australia","['Sydney,Australia']",0,Feature Animation,Animation,1740528000,1740528000,JR32090,JR32090,ATS,JR32090-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790301384078,False
790302856610,Senior Data Engineer (L5) - Poland,"Warsaw,Poland","['Warsaw,Poland']",0,Data & Insights,Streaming,1745884800,1745884800,JR33237,JR33237,ATS,JR33237-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790302856610,False
790303082187,Site Reliability Engineer L5,"Warsaw,Poland","['Warsaw,Poland']",0,Engineering,Streaming,1746576000,1746576000,JR33407,JR33407,ATS,JR33407-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790303082187,False
790300319177,"Software Engineer (L4/L5) - Content, Business Products and Games Engineering","Warsaw,Poland","['Warsaw,Poland']",0,Engineering,Streaming,1743638400,1733788800,JR30996,JR30996,ATS,JR30996-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790300319177,False
790302168096,Software Engineer 5 - Data Platform Poland,"Warsaw,Poland","['Warsaw,Poland']",0,Engineering,Streaming,1743984000,1743984000,JR32845,JR32845,ATS,JR32845-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790302168096,False
790302157129,UI Engineer (L4/L5) - Content and Business Products Engineering,"Warsaw,Poland","['Warsaw,Poland']",0,Engineering,Streaming,1756857600,1743984000,JR32825,JR32825,ATS,JR32825-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790302157129,False
790311893636,"Counsel, Business & Legal Affairs - CEE","Warsaw,Poland","['Warsaw,Poland']",0,Legal,Streaming,1757462400,1757462400,JR35957,JR35957,ATS,JR35957-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790311893636,False
790304902589,Software Engineer 4 - Data Platform Poland,"Warsaw,Poland","['Warsaw,Poland']",0,Engineering,Streaming,1756080000,1756080000,JR35443,JR35443,ATS,JR35443-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304902589,False
790311765192,Engineering Manager — Commerce Experiences Testing Infrastructure,"Warsaw,Poland","['Warsaw,Poland']",0,Engineering,Streaming,1756684800,1756684800,JR35547,JR35547,ATS,JR35547-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790311765192,False
790311776656,Full-Stack Engineer (L4/L5) - Customer Success Platform,"Warsaw,Poland","['Warsaw,Poland']",0,Engineering,Streaming,1756771200,1756771200,JR35561,JR35561,ATS,JR35561-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790311776656,False
790304241863,"Staff Software Engineer (L6), Games Platform Engineering - Games Lifecycle","Warsaw,Poland","['Warsaw,Poland']",0,Engineering,Streaming,1752451200,1752451200,JR34488,JR34488,ATS,JR34488-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304241863,False
790304269505,Senior iOS Software Engineer (L5) DVX Mobile Core,USA - Remote,['USA - Remote'],1,Engineering,Streaming,1753401600,1753401600,JR34586,JR34586,ATS,JR34586-en-US,,en-US,0,,,remote_local,https://explore.jobs.netflix.net/careers/job/790304269505,False
790311781377,"Senior Manager, U.S. Federal Regulatory Affairs","Washington DC,District of Columbia,United States of America","['Washington DC,District of Columbia,United States of America']",0,Global Affairs,Streaming,1756771200,1756771200,JR35583,JR35583,ATS,JR35583-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790311781377,False
790300937664,"Director, Growth Data Engineering",USA - Remote,['USA - Remote'],0,Data & Insights,Streaming,1737417600,1737417600,JR31445,JR31445,ATS,JR31445-en-US,,en-US,0,,,remote_local,https://explore.jobs.netflix.net/careers/job/790300937664,False
790301213092,"Machine Learning Engineer (L5 - Senior) , Ads Inventory Management & Forecasting",USA - Remote,['USA - Remote'],0,Data & Insights,Streaming,1739145600,1739145600,JR31823,JR31823,ATS,JR31823-en-US,,en-US,0,,,remote_local,https://explore.jobs.netflix.net/careers/job/790301213092,False
790303046697,"Engineering Manager, Data - Personalization",USA - Remote,['USA - Remote'],0,Data & Insights,Streaming,1748390400,1748390400,JR33378,JR33378,ATS,JR33378-en-US,,en-US,0,,,remote_local,https://explore.jobs.netflix.net/careers/job/790303046697,False
790301787024,Web UI Engineer (L5) - Netflix Game Controller - Games Player Experiences,USA - Remote,['USA - Remote'],0,Engineering,Streaming,1742428800,1742428800,JR32497,JR32497,ATS,JR32497-en-US,,en-US,0,,,remote_local,https://explore.jobs.netflix.net/careers/job/790301787024,False
790302031246,"Software Engineer L5, Build and Release Tools, Machine Learning Platform",USA - Remote,['USA - Remote'],0,Engineering,Streaming,1743465600,1743465600,JR32718,JR32718,ATS,JR32718-en-US,,en-US,0,,,remote_local,https://explore.jobs.netflix.net/careers/job/790302031246,False
790298020581,Distributed Systems Engineer (L5) - Data Platform,USA - Remote,['USA - Remote'],0,Engineering,Streaming,1721433600,1721433600,JR28718,JR28718,ATS,JR28718-en-US,,en-US,0,,,remote_local,https://explore.jobs.netflix.net/careers/job/790298020581,False
790298021158,Data Engineer (L5),USA - Remote,['USA - Remote'],0,Data & Insights,Streaming,1721433600,1721433600,JR28723,JR28723,ATS,JR28723-en-US,,en-US,0,,,remote_local,https://explore.jobs.netflix.net/careers/job/790298021158,False
790299327615,Director - Ads Data Engineering,USA - Remote,['USA - Remote'],0,Data & Insights,Streaming,1727654400,1727654400,JR30068,JR30068,ATS,JR30068-en-US,,en-US,0,,,remote_local,https://explore.jobs.netflix.net/careers/job/790299327615,False
790304269505,Senior iOS Software Engineer (L5) DVX Mobile Core,USA - Remote,['USA - Remote'],1,Engineering,Streaming,1753401600,1753401600,JR34586,JR34586,ATS,JR34586-en-US,,en-US,0,,,remote_local,https://explore.jobs.netflix.net/careers/job/790304269505,False
790311788228,Senior Client Partner (Auto),"Michigan - Remote,United States of America","['Michigan - Remote,United States of America']",0,Advertising,Streaming,1756857600,1756857600,JR35591,JR35591,ATS,JR35591-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790311788228,False
790300937664,"Director, Growth Data Engineering",USA - Remote,['USA - Remote'],0,Data & Insights,Streaming,1737417600,1737417600,JR31445,JR31445,ATS,JR31445-en-US,,en-US,0,,,remote_local,https://explore.jobs.netflix.net/careers/job/790300937664,False
790301213092,"Machine Learning Engineer (L5 - Senior) , Ads Inventory Management & Forecasting",USA - Remote,['USA - Remote'],0,Data & Insights,Streaming,1739145600,1739145600,JR31823,JR31823,ATS,JR31823-en-US,,en-US,0,,,remote_local,https://explore.jobs.netflix.net/careers/job/790301213092,False
790303046697,"Engineering Manager, Data - Personalization",USA - Remote,['USA - Remote'],0,Data & Insights,Streaming,1748390400,1748390400,JR33378,JR33378,ATS,JR33378-en-US,,en-US,0,,,remote_local,https://explore.jobs.netflix.net/careers/job/790303046697,False
790301787024,Web UI Engineer (L5) - Netflix Game Controller - Games Player Experiences,USA - Remote,['USA - Remote'],0,Engineering,Streaming,1742428800,1742428800,JR32497,JR32497,ATS,JR32497-en-US,,en-US,0,,,remote_local,https://explore.jobs.netflix.net/careers/job/790301787024,False
790302031246,"Software Engineer L5, Build and Release Tools, Machine Learning Platform",USA - Remote,['USA - Remote'],0,Engineering,Streaming,1743465600,1743465600,JR32718,JR32718,ATS,JR32718-en-US,,en-US,0,,,remote_local,https://explore.jobs.netflix.net/careers/job/790302031246,False
790298020581,Distributed Systems Engineer (L5) - Data Platform,USA - Remote,['USA - Remote'],0,Engineering,Streaming,1721433600,1721433600,JR28718,JR28718,ATS,JR28718-en-US,,en-US,0,,,remote_local,https://explore.jobs.netflix.net/careers/job/790298020581,False
790298021158,Data Engineer (L5),USA - Remote,['USA - Remote'],0,Data & Insights,Streaming,1721433600,1721433600,JR28723,JR28723,ATS,JR28723-en-US,,en-US,0,,,remote_local,https://explore.jobs.netflix.net/careers/job/790298021158,False
790299327615,Director - Ads Data Engineering,USA - Remote,['USA - Remote'],0,Data & Insights,Streaming,1727654400,1727654400,JR30068,JR30068,ATS,JR30068-en-US,,en-US,0,,,remote_local,https://explore.jobs.netflix.net/careers/job/790299327615,False
790303045914,"Manager, Photo & AV Studio - Chinese Language Content","Taipei City,Taiwan","['Taipei City,Taiwan']",0,Marketing,Streaming,1746057600,1746057600,JR33376,JR33376,ATS,JR33376-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790303045914,False
790304339859,"Manager, Post Production - Chinese Language","Taipei City,Taiwan","['Taipei City,Taiwan']",0,Content Production,Streaming,1753056000,1753056000,JR34645,JR34645,ATS,JR34645-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304339859,False
790303495747,"Senior Game Producer, Strategic Initiatives","Los Angeles,California,United States of America","['Los Angeles,California,United States of America']",0,Netflix Games Studio,Streaming,1752364800,1748995200,JR33870,JR33870,ATS,JR33870-en-US,,en-US,0,,,remote_global,https://explore.jobs.netflix.net/careers/job/790303495747,False
790304269505,Senior iOS Software Engineer (L5) DVX Mobile Core,USA - Remote,['USA - Remote'],1,Engineering,Streaming,1753401600,1753401600,JR34586,JR34586,ATS,JR34586-en-US,,en-US,0,,,remote_local,https://explore.jobs.netflix.net/careers/job/790304269505,False
790303668521,Client Systems Engineer 5,"Massachusetts - Remote,United States of America","['Massachusetts - Remote,United States of America']",0,Engineering,Streaming,1750032000,1750032000,JR34083,JR34083,ATS,JR34083-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790303668521,False
790300937664,"Director, Growth Data Engineering",USA - Remote,['USA - Remote'],0,Data & Insights,Streaming,1737417600,1737417600,JR31445,JR31445,ATS,JR31445-en-US,,en-US,0,,,remote_local,https://explore.jobs.netflix.net/careers/job/790300937664,False
790301213092,"Machine Learning Engineer (L5 - Senior) , Ads Inventory Management & Forecasting",USA - Remote,['USA - Remote'],0,Data & Insights,Streaming,1739145600,1739145600,JR31823,JR31823,ATS,JR31823-en-US,,en-US,0,,,remote_local,https://explore.jobs.netflix.net/careers/job/790301213092,False
790303046697,"Engineering Manager, Data - Personalization",USA - Remote,['USA - Remote'],0,Data & Insights,Streaming,1748390400,1748390400,JR33378,JR33378,ATS,JR33378-en-US,,en-US,0,,,remote_local,https://explore.jobs.netflix.net/careers/job/790303046697,False
790301787024,Web UI Engineer (L5) - Netflix Game Controller - Games Player Experiences,USA - Remote,['USA - Remote'],0,Engineering,Streaming,1742428800,1742428800,JR32497,JR32497,ATS,JR32497-en-US,,en-US,0,,,remote_local,https://explore.jobs.netflix.net/careers/job/790301787024,False
790302031246,"Software Engineer L5, Build and Release Tools, Machine Learning Platform",USA - Remote,['USA - Remote'],0,Engineering,Streaming,1743465600,1743465600,JR32718,JR32718,ATS,JR32718-en-US,,en-US,0,,,remote_local,https://explore.jobs.netflix.net/careers/job/790302031246,False
790298020581,Distributed Systems Engineer (L5) - Data Platform,USA - Remote,['USA - Remote'],0,Engineering,Streaming,1721433600,1721433600,JR28718,JR28718,ATS,JR28718-en-US,,en-US,0,,,remote_local,https://explore.jobs.netflix.net/careers/job/790298020581,False
790298021158,Data Engineer (L5),USA - Remote,['USA - Remote'],0,Data & Insights,Streaming,1721433600,1721433600,JR28723,JR28723,ATS,JR28723-en-US,,en-US,0,,,remote_local,https://explore.jobs.netflix.net/careers/job/790298021158,False
